,407365
rt,78867
na,2001
12,1972
eu,1890
bts_twt,1624
2018,1585
love,1433
people,1336
181207,1199
time,1113
sa,1062
di,1057
day,1016
ko,965
got7,961
https,938
um,933
today,913
realdonaldtrump,908
