,409257
rt,95303
bts_twt,4996
181209,2713
na,2421
love,2244
eu,2117
#bts,2007
12,1805
2018,1563
https://t.co/ovgslixnjf,1481
sa,1304
#happydanielday,1273
people,1258
#mamavote,1235
di,1099
time,1098
day,1066
https,1066
um,1065
