,515193
rt,86081
bts_twt,2730
love,2476
eu,2430
181208,2247
na,1665
people,1572
time,1476
2018,1450
12,1433
good,1218
day,1191
100daysforrajarathnabday,1146
um,1094
back,1068
don,1022
today,1005
video,994
#bts,982
