,419816
rt,64128
eu,2778
love,1729
12,1620
bts_twt,1548
na,1450
um,1306
don,1276
people,1273
time,1219
good,1005
181208,1002
pra,964
2018,963
uma,904
video,882
em,835
i'm,824
day,803
