,475824
rt,63432
eu,2942
love,1753
na,1429
12,1379
people,1314
um,1305
realdonaldtrump,1238
time,1204
trump,1180
bts_twt,1060
don,1044
pra,1034
2018,1010
good,988
day,945
back,940
em,912
mais,906
