,410719
rt,66147
eu,2646
love,1726
bts_twt,1641
na,1482
12,1449
back,1207
people,1172
time,1103
2018,1099
um,1091
don,1064
181208,1012
good,986
pra,896
video,811
https,805
day,763
man,762
