,492342
rt,64603
eu,2153
love,1869
people,1584
time,1316
don,1172
bts_twt,1163
good,1131
man,1112
today,1080
ve,1076
na,1076
day,1048
um,1027
realdonaldtrump,954
back,933
follow,894
2018,894
i'm,863
