,525348
rt,65335
eu,2278
love,1766
people,1490
time,1477
na,1216
back,1191
follow,1171
don,1158
2018,1130
good,1121
day,1119
year,1084
today,1023
ve,1008
um,967
i'm,963
video,938
it's,921
