,508237
rt,75052
eu,2273
love,2197
bts_twt,2008
people,1660
181208,1551
time,1455
na,1368
day,1276
good,1251
follow,1127
back,1072
2018,1064
um,1039
today,1026
100daysforrajarathnabday,1011
don,1011
video,1005
12,1003
