,583449
rt,84104
love,2524
eu,2373
bts_twt,1701
people,1687
12,1616
2018,1592
na,1524
time,1507
day,1327
year,1302
good,1226
2019,1176
don,1176
today,1175
um,1150
end,1144
album,1128
grammy,1092
