,502101
rt,59952
eu,2636
love,1833
people,1501
time,1323
na,1300
um,1242
don,1137
good,1078
day,1040
realdonaldtrump,1001
year,993
mais,979
pra,958
je,950
today,940
2018,935
video,934
back,933
