,517172
rt,59220
eu,2745
love,1649
people,1467
na,1445
time,1320
um,1315
2018,1260
don,1157
good,1144
ve,1116
mais,1099
youtube,1098
je,1090
year,1064
day,1027
est,977
pra,960
video,941
