,273475
rt,66793
na,1514
12,1308
100daysforrajarathnabday,1240
bts_twt,1230
love,1196
2018,1048
di,965
sa,915
people,830
eu,810
je,790
pas,784
181209,755
des,743
est,735
#mamavote,733
il,731
https,726
