,522401
rt,62400
eu,2878
love,1696
na,1494
people,1457
um,1337
2018,1288
time,1272
je,1222
don,1196
good,1161
vous,1159
mais,1146
youtube,1092
year,1092
ve,1083
day,1071
pra,1044
est,1003
