,520569
rt,59520
eu,2539
love,1556
people,1505
time,1392
2018,1325
don,1273
na,1228
um,1211
ve,1191
year,1170
day,1150
good,1136
youtube,1090
mais,966
video,963
make,956
est,946
back,943
