,262055
rt,62558
love,1328
12,1316
bts_twt,1215
100daysforrajarathnabday,1178
na,1117
2018,980
people,866
di,838
181209,791
time,765
10,742
#mamavote,729
https,713
sa,697
day,688
je,684
des,669
follow,650
