,420273
rt,62448
love,1758
12,1573
2018,1543
people,1358
eu,1297
year,1297
don,1277
time,1234
#thegameawards,1191
good,1119
game,1104
smash,1090
god,1038
i'm,938
na,927
bts_twt,902
day,872
back,819
