,310307
rt,76297
100daysforrajarathnabday,1960
na,1863
bts_twt,1556
love,1492
#mayamusicfestival,1485
12,1412
181209,1322
eu,1247
2018,1226
sa,1072
di,1042
#bts,1022
people,884
#mamavote,851
je,845
https,840
pas,833
ko,821
