,305994
rt,71146
181208,2083
na,1662
12,1474
bts_twt,1443
eu,1382
love,1337
2018,1102
di,1015
je,915
sa,886
#bts,881
https,867
people,863
time,846
des,837
pas,809
est,800
mais,785
