,354355
rt,86596
na,2365
bts_twt,1977
181209,1912
eu,1741
love,1679
12,1676
2018,1421
100daysforrajarathnabday,1365
sa,1345
#bts,1302
people,1067
di,1061
#mamavote,1015
time,917
https,910
day,907
ko,899
je,884
