,252203
rt,57049
love,1366
bts_twt,1239
12,1065
100daysforrajarathnabday,1040
2018,954
na,874
people,858
time,804
di,738
don,732
good,723
#mamavote,675
181209,656
video,645
https,632
day,606
i'm,583
181208,559
