,457731
rt,59352
eu,2317
love,1614
people,1411
don,1198
messi,1192
na,1177
um,1171
time,1144
ve,1031
good,983
bts_twt,965
pra,937
mais,895
je,888
day,885
video,881
man,873
today,839
