,282957
rt,57629
love,1345
bts_twt,1283
12,1107
na,1072
100daysforrajarathnabday,940
people,929
don,912
2018,855
time,822
good,802
exo,723
https,662
i'm,654
video,647
181208,642
day,640
sa,629
man,614
