,517312
rt,92274
eu,2675
end,2589
bts_twt,2428
part,2315
na,2279
love,2195
12,2049
journey,1980
avengers,1898
2018,1620
#avengersendgame,1534
people,1491
trailer,1488
time,1365
#grammys,1343
year,1334
181207,1305
bts,1157
