,481304
rt,63479
eu,3331
love,1670
na,1470
um,1351
2018,1341
people,1333
12,1270
time,1205
good,1166
don,1152
pra,1143
year,1072
back,985
bts_twt,962
uma,909
em,894
mais,893
video,890
