,469734
rt,69048
eu,2155
12,2001
love,1834
2018,1565
year,1461
people,1406
time,1280
don,1274
good,1203
na,1148
realdonaldtrump,1014
bts_twt,1005
back,983
i'm,920
video,908
day,898
#thegameawards,894
game,875
