,486834
rt,62449
eu,2784
love,1733
people,1463
na,1351
time,1244
um,1230
#pablo,1192
12,1087
pra,1073
good,1047
mais,1029
don,987
2018,987
em,976
trump,971
day,958
video,953
bts_twt,884
