,359514
rt,81785
181208,3411
na,2064
eu,1969
bts_twt,1951
love,1624
12,1591
100daysforrajarathnabday,1339
#bts,1198
2018,1158
people,1110
sa,1047
di,1030
je,932
https,919
time,889
ko,868
pas,860
des,841
