,512365
rt,66888
eu,3051
love,1684
um,1506
people,1483
na,1465
2018,1348
time,1338
12,1317
mais,1203
don,1145
bts_twt,1143
good,1137
youtube,1088
je,1079
year,1061
vous,1055
pra,1018
back,1004
