,603395
rt,102219
love,4683
12,4175
2018,3568
album,3157
eu,2748
weareoneexo,2638
#exo,2356
exo,2326
bts_twt,2311
shot,2295
13,2250
kst,2014
6pm,1970
na,1960
5th,1955
repackage,1909
https://t.co/x08k1axook,1830
#wear,1827
